time, light_amp
1.50034497052500e+05, 10
1.50034499348500e+05, 10
1.50034499472900e+05, 10
1.50034499545400e+05, 10
1.50034499610200e+05, 10
1.50034499674300e+05, 10
1.50034499736900e+05, 10
1.50034499799700e+05, 10
1.50034503432900e+05, 10
1.50034503555500e+05, 10
1.50034503629200e+05, 10
1.50034503694500e+05, 9
1.50034503758000e+05, 10
1.50034503821200e+05, 10
1.50034507790300e+05, 10
1.50034507937500e+05, 10
1.50034508006700e+05, 9
1.50034508069200e+05, 10
1.50034508128400e+05, 9
1.50034508186400e+05, 10
1.50034508244200e+05, 10
1.50034512115300e+05, 10
1.50034512264400e+05, 10
1.50034512334500e+05, 10
1.50034512394900e+05, 10
1.50034512455900e+05, 10
1.50034512513700e+05, 9
1.50034516263600e+05, 10
1.50034516415200e+05, 10
1.50034516485500e+05, 9
1.50034516545800e+05, 10
1.50034516603700e+05, 9
1.50034516661100e+05, 9
1.50034519856200e+05, 11
1.50034520010700e+05, 10
1.50034520084700e+05, 10
1.50034520150200e+05, 10
1.50034520213200e+05, 10
1.50034520273900e+05, 9
1.50034520332200e+05, 10
1.50034523924000e+05, 10
1.50034524076400e+05, 10
1.50034524146300e+05, 10
1.50034524206300e+05, 10
1.50034524265400e+05, 10
1.50034524323000e+05, 9
1.50034528511100e+05, 10
1.50034528659000e+05, 10
1.50034528731400e+05, 10
1.50034528791900e+05, 10
1.50034528852800e+05, 10
1.50034528911300e+05, 10
1.50034528969100e+05, 9
1.50034532191800e+05, 10
1.50034532341400e+05, 10
1.50034532415800e+05, 10
1.50034532477200e+05, 10
1.50034532535900e+05, 10
1.50034532594700e+05, 10
1.50034536717900e+05, 10
1.50034536868700e+05, 10
1.50034536943800e+05, 10
1.50034537005300e+05, 10
1.50034537063300e+05, 10
1.50034537121300e+05, 9
1.50034537184300e+05, 10
1.50034540727800e+05, 10
1.50034540874600e+05, 9
1.50034540943900e+05, 9
1.50034541004400e+05, 10
1.50034541062800e+05, 10
1.50034541120300e+05, 10
1.50034544863100e+05, 10
1.50034545013400e+05, 10
1.50034545083800e+05, 10
1.50034545144100e+05, 10
1.50034545202400e+05, 9
1.50034545269800e+05, 10
1.50034548574300e+05, 10
1.50034548729900e+05, 10
1.50034548798800e+05, 10
1.50034548860900e+05, 11
1.50034548920700e+05, 11
1.50034548979600e+05, 10
1.50034549038000e+05, 9
1.50034552871300e+05, 10
1.50034553021500e+05, 9
1.50034553096900e+05, 10
1.50034553159200e+05, 10
1.50034553217800e+05, 10
1.50034553276100e+05, 10
1.50034556770000e+05, 10
1.50034556919000e+05, 10
1.50034556998600e+05, 10
1.50034557058900e+05, 10
1.50034557116100e+05, 10
1.50034557172500e+05, 10
1.50034557229100e+05, 10
1.50034560850800e+05, 10
1.50034561024300e+05, 11
1.50034561115700e+05, 10
1.50034561198600e+05, 10
1.50034561274000e+05, 10
1.50034561353400e+05, 10
1.50034565372800e+05, 9
1.50034565518300e+05, 10
1.50034565589800e+05, 10
1.50034565651200e+05, 10
1.50034565709800e+05, 10
1.50034565782300e+05, 10
1.50034565840400e+05, 9
1.50034569256000e+05, 10
1.50034569404700e+05, 10
1.50034569479700e+05, 10
1.50034569546700e+05, 10
1.50034569611200e+05, 10
1.50034569670200e+05, 10
1.50034573552200e+05, 10
1.50034573706600e+05, 10
1.50034573778000e+05, 9
1.50034573838600e+05, 10
1.50034573896600e+05, 10
1.50034573956500e+05, 9
1.50034577650800e+05, 10
1.50034577800400e+05, 9
1.50034577872000e+05, 10
1.50034577932300e+05, 9
1.50034577991800e+05, 10
1.50034578049000e+05, 10
1.50034578117300e+05, 10
1.50034581745400e+05, 10
1.50034581894600e+05, 10
1.50034581966000e+05, 9
1.50034582027000e+05, 10
1.50034582087800e+05, 11
1.50034582145700e+05, 10
1.50034585411800e+05, 9
1.50034585547500e+05, 10
1.50034585623900e+05, 10
1.50034585690000e+05, 10
1.50034585753900e+05, 9
1.50034585816800e+05, 10
1.50034585879000e+05, 10
1.50034589501100e+05, 10
1.50034589627300e+05, 10
1.50034589700700e+05, 10
1.50034589767000e+05, 10
1.50034589830700e+05, 10
1.50034589892800e+05, 10
1.50034593574600e+05, 10
1.50034593696000e+05, 10
1.50034593769900e+05, 10
1.50034593838400e+05, 9
1.50034593903300e+05, 10
1.50034593967100e+05, 10
1.50034594028600e+05, 10
1.50034597669200e+05, 9
1.50034597797500e+05, 9
1.50034597871000e+05, 10
1.50034597946600e+05, 10
1.50034598094000e+05, 10
1.50034598210900e+05, 10
1.50034601800300e+05, 10
1.50034601930900e+05, 10
1.50034602005100e+05, 10
1.50034602070700e+05, 10
1.50034602133900e+05, 10
1.50034602196200e+05, 9
1.50034605893000e+05, 9
1.50034606026300e+05, 9
1.50034606101600e+05, 9
1.50034606168800e+05, 9
1.50034606233400e+05, 10
1.50034606305700e+05, 9
1.50034606368300e+05, 10
1.50034609937900e+05, 10
1.50034610062300e+05, 10
1.50034610138000e+05, 10
1.50034610204200e+05, 10
1.50034610268900e+05, 10
1.50034610331500e+05, 10
1.50034614091800e+05, 10
1.50034614220200e+05, 9
1.50034614294000e+05, 9
1.50034614359100e+05, 10
1.50034614424000e+05, 10
1.50034614486400e+05, 9
1.50034614547900e+05, 10
1.50034618170700e+05, 10
1.50034618293500e+05, 10
1.50034618366400e+05, 10
1.50034618428700e+05, 10
1.50034618492800e+05, 10
1.50034618553900e+05, 9
1.50034622249000e+05, 10
1.50034622373100e+05, 10
1.50034622446700e+05, 10
1.50034622513100e+05, 10
1.50034622576800e+05, 10
1.50034622639500e+05, 10
1.50034622701900e+05, 10
1.50034626367600e+05, 10
1.50034626491200e+05, 10
1.50034626564800e+05, 9
1.50034626630900e+05, 10
1.50034626694600e+05, 10
1.50034626756700e+05, 10
1.50034630422600e+05, 10
1.50034630493700e+05, 9
1.50034630535300e+05, 10
1.50034630572700e+05, 9
1.50034630608400e+05, 10
1.50034630643900e+05, 10
1.50034634502400e+05, 10
1.50034634572400e+05, 10
1.50034634614700e+05, 10
1.50034634651700e+05, 10
1.50034634687600e+05, 9
1.50034634723100e+05, 9
1.50034634758000e+05, 10
1.50034638647100e+05, 9
1.50034638719100e+05, 10
1.50034638761400e+05, 10
1.50034638799500e+05, 10
1.50034638836300e+05, 10
1.50034638871600e+05, 10
1.50034642663500e+05, 10
1.50034642740900e+05, 10
1.50034642783200e+05, 10
1.50034642820900e+05, 10
1.50034642857600e+05, 10
1.50034642893800e+05, 10
1.50034642929200e+05, 10
1.50034646788800e+05, 10
1.50034646863000e+05, 9
1.50034646905600e+05, 10
1.50034646943600e+05, 10
1.50034646979500e+05, 10
1.50034647016500e+05, 10
1.50034650885600e+05, 10
1.50034650964200e+05, 10
1.50034651006400e+05, 9
1.50034651043500e+05, 10
1.50034651079300e+05, 9
1.50034651114800e+05, 10
1.50034654972900e+05, 10
1.50034655045100e+05, 11
1.50034655087000e+05, 10
1.50034655144300e+05, 10
1.50034655178800e+05, 9
1.50034655211800e+05, 10
1.50034655244600e+05, 9
1.50034659044600e+05, 10
1.50034659121400e+05, 9
1.50034659163300e+05, 10
1.50034659200700e+05, 10
1.50034659236600e+05, 10
1.50034659272200e+05, 9
1.50034663138200e+05, 10
1.50034663189900e+05, 10
1.50034663215800e+05, 10
1.50034663239100e+05, 10
1.50034663267300e+05, 10
1.50034663290600e+05, 10
1.50034663311700e+05, 10
1.50034667225000e+05, 9
1.50034667279400e+05, 9
1.50034667305500e+05, 10
1.50034667328800e+05, 10
1.50034667354400e+05, 10
1.50034667376000e+05, 9
1.50034671372400e+05, 10
1.50034671422100e+05, 10
1.50034671447700e+05, 10
1.50034671471100e+05, 9
1.50034671493300e+05, 10
1.50034671515500e+05, 10
1.50034671538000e+05, 10
1.50034675450500e+05, 9
1.50034675503400e+05, 10
1.50034675529200e+05, 10
1.50034675551900e+05, 10
1.50034675573800e+05, 10
1.50034675595600e+05, 10
1.50034679525900e+05, 10
1.50034679574500e+05, 9
1.50034679600700e+05, 10
1.50034679623800e+05, 10
1.50034679645900e+05, 9
1.50034679667400e+05, 10
1.50034683625300e+05, 10
1.50034683671900e+05, 10
1.50034683697500e+05, 11
1.50034683720100e+05, 10
1.50034683741800e+05, 10
1.50034683763600e+05, 9
1.50034683785000e+05, 10
1.50034687729100e+05, 10
1.50034687775600e+05, 9
1.50034687801500e+05, 9
1.50034687824900e+05, 10
1.50034687847300e+05, 10
1.50034687869000e+05, 9
1.50034691812800e+05, 10
1.50034691882900e+05, 9
1.50034691908800e+05, 10
1.50034691930300e+05, 9
1.50034691950800e+05, 10
1.50034691994200e+05, 10
1.50034692015300e+05, 10
1.50034695900100e+05, 10
1.50034695945900e+05, 10
1.50034695963900e+05, 10
1.50034695979300e+05, 10
1.50034695994000e+05, 10
1.50034696008500e+05, 10
1.50034700020900e+05, 10
1.50034700060200e+05, 10
1.50034700078700e+05, 9
1.50034700094300e+05, 9
1.50034700109300e+05, 10
1.50034700124300e+05, 10
1.50034700152700e+05, 9
1.50034704144900e+05, 10
1.50034704292900e+05, 9
1.50034704315700e+05, 9
1.50034704332000e+05, 10
1.50034704347300e+05, 10
1.50034704362600e+05, 9
1.50034708152200e+05, 9
1.50034708212600e+05, 10
1.50034708228300e+05, 9
1.50034708258200e+05, 10
1.50034708271900e+05, 10
1.50034708285500e+05, 10
1.50034712303900e+05, 10
1.50034712414700e+05, 10
1.50034712476300e+05, 10
1.50034712491300e+05, 10
1.50034712524300e+05, 10
1.50034712539300e+05, 10
1.50034712566900e+05, 10
1.50034716405400e+05, 9
1.50034716513600e+05, 10
1.50034716575100e+05, 10
1.50034716605200e+05, 10
1.50034716618900e+05, 10
1.50034716632400e+05, 10
1.50034720508400e+05, 10
1.50034720616000e+05, 9
1.50034720679700e+05, 10
1.50034720710100e+05, 10
1.50034720723900e+05, 10
1.50034720739700e+05, 10
1.50034720753400e+05, 10
1.50034724637000e+05, 10
1.50034724745900e+05, 9
1.50034724807200e+05, 9
1.50034724837500e+05, 9
1.50034724851200e+05, 9
1.50034724864800e+05, 10
1.50034728693600e+05, 10
1.50034728800300e+05, 10
1.50034728863200e+05, 10
1.50034728893400e+05, 10
1.50034728907100e+05, 9
1.50034728920800e+05, 10
1.50034728934400e+05, 10
1.50034732784000e+05, 9
1.50034732889000e+05, 10
1.50034732954800e+05, 10
1.50034732985500e+05, 10
1.50034732999200e+05, 10
1.50034733013000e+05, 10
1.50034737088200e+05, 10
1.50034737160100e+05, 10
1.50034737194100e+05, 10
1.50034737209700e+05, 10
1.50034737237700e+05, 10
1.50034737252100e+05, 10
1.50034740878900e+05, 10
1.50034740906000e+05, 10
1.50034740923000e+05, 10
